year,survey_id,SITE,site_type,SITE_label,DATE,Activity,Coral_No,Colour_Code_Lightest,Colour_Code_Darkest,Average_Colour,Coral_Type,Type,Colour_Code_num,health
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,2,E2,E5,3.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,2,E2,E5,3.5,Branching corals,Darkest_num,5,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,3,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,3,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,4,E2,E5,3.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,4,E2,E5,3.5,Branching corals,Darkest_num,5,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,5,E1,E3,2,Branching corals,Lightest_num,1,bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,5,E1,E3,2,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,6,E2,E5,3.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,6,E2,E5,3.5,Branching corals,Darkest_num,5,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,7,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,7,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,8,E1,E2,1.5,Branching corals,Lightest_num,1,bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,8,E1,E2,1.5,Branching corals,Darkest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,9,D1,D2,1.5,Plate corals,Lightest_num,1,bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,9,D1,D2,1.5,Plate corals,Darkest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,10,E1,E3,2,Branching corals,Lightest_num,1,bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,10,E1,E3,2,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,11,D2,D4,3,Plate corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,11,D2,D4,3,Plate corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,12,E2,E5,3.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,12,E2,E5,3.5,Branching corals,Darkest_num,5,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,13,B3,B4,3.5,Branching corals,Lightest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,13,B3,B4,3.5,Branching corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,14,B2,B3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,14,B2,B3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,15,D2,D4,3,Plate corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,15,D2,D4,3,Plate corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,16,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,16,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,17,B3,B4,3.5,Boulder corals,Lightest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,17,B3,B4,3.5,Boulder corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,18,D1,D2,1.5,Plate corals,Lightest_num,1,bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,18,D1,D2,1.5,Plate corals,Darkest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,19,E2,E4,3,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,19,E2,E4,3,Branching corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,20,E2,E3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,20,E2,E3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,1,E2,E3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,1,E2,E3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,2,B2,B3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,2,B2,B3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,3,D2,D2,2,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,3,D2,D2,2,Branching corals,Darkest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,4,D2,D2,2,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,4,D2,D2,2,Branching corals,Darkest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,5,E4,E4,4,Branching corals,Lightest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,5,E4,E4,4,Branching corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,6,E2,E5,3.5,Plate corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,6,E2,E5,3.5,Plate corals,Darkest_num,5,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,7,E2,E3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,7,E2,E3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,8,E3,B4,3.5,Branching corals,Lightest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,8,E3,B4,3.5,Branching corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,9,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,9,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,10,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,10,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,11,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,11,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,12,E2,E3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,12,E2,E3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,13,E3,E3,3,Branching corals,Lightest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,13,E3,E3,3,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,14,E1,E3,2,Plate corals,Lightest_num,1,bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,14,E1,E3,2,Plate corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,15,C1,C3,2,Plate corals,Lightest_num,1,bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,15,C1,C3,2,Plate corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,16,E2,E3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,16,E2,E3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,17,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,17,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,18,E2,E3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,18,E2,E3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,19,B2,E3,2.5,Branching corals,Lightest_num,2,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,19,B2,E3,2.5,Branching corals,Darkest_num,3,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,20,D4,D6,5,Plate corals,Lightest_num,4,not bleached
2023,Cappuccino_2023-09-30,Cappuccino,RF,Cappuccino (RF),2023-09-30,Snorkeling,20,D4,D6,5,Plate corals,Darkest_num,6,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,1,E5,E5,5,Branching corals,Lightest_num,5,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,1,E5,E5,5,Branching corals,Darkest_num,5,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,2,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,2,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,3,E4,E4,4,Branching corals,Lightest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,3,E4,E4,4,Branching corals,Darkest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,4,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,4,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,5,D4,D5,4.5,Branching corals,Lightest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,5,D4,D5,4.5,Branching corals,Darkest_num,5,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,6,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,6,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,7,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,7,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,8,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,8,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,9,D3,D4,3.5,Plate corals,Lightest_num,3,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,9,D3,D4,3.5,Plate corals,Darkest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,10,D3,D4,3.5,Plate corals,Lightest_num,3,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,10,D3,D4,3.5,Plate corals,Darkest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,11,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,11,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,12,D3,D4,3.5,Plate corals,Lightest_num,3,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,12,D3,D4,3.5,Plate corals,Darkest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,13,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,13,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,14,D4,D6,5,Branching corals,Lightest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,14,D4,D6,5,Branching corals,Darkest_num,6,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,16,D4,D5,4.5,Boulder corals,Lightest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,16,D4,D5,4.5,Boulder corals,Darkest_num,5,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,17,E3,E5,4,Branching corals,Lightest_num,3,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,17,E3,E5,4,Branching corals,Darkest_num,5,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,18,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,18,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,19,D3,D4,3.5,Boulder corals,Lightest_num,3,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,19,D3,D4,3.5,Boulder corals,Darkest_num,4,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,20,C2,C3,2.5,Branching corals,Lightest_num,2,not bleached
2022,Cappuccino_2022-11-08,Cappuccino,RF,Cappuccino (RF),2022-11-08,Snorkeling,20,C2,C3,2.5,Branching corals,Darkest_num,3,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,1,D4,D6,5,Branching corals,Lightest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,1,D4,D6,5,Branching corals,Darkest_num,6,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,2,D5,D6,5.5,Boulder corals,Lightest_num,5,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,2,D5,D6,5.5,Boulder corals,Darkest_num,6,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,3,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,3,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,4,D3,D5,4,Boulder corals,Lightest_num,3,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,4,D3,D5,4,Boulder corals,Darkest_num,5,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,5,E2,E3,2.5,Branching corals,Lightest_num,2,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,5,E2,E3,2.5,Branching corals,Darkest_num,3,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,6,C2,C4,3,Branching corals,Lightest_num,2,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,6,C2,C4,3,Branching corals,Darkest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,7,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,7,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,8,B4,B5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,8,B4,B5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,10,E5,E6,5.5,Boulder corals,Lightest_num,5,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,10,E5,E6,5.5,Boulder corals,Darkest_num,6,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,11,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,11,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,12,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,12,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,13,E3,E5,4,Branching corals,Lightest_num,3,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,13,E3,E5,4,Branching corals,Darkest_num,5,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,14,D4,D6,5,Branching corals,Lightest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,14,D4,D6,5,Branching corals,Darkest_num,6,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,15,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,15,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,16,E2,E5,3.5,Plate corals,Lightest_num,2,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,16,E2,E5,3.5,Plate corals,Darkest_num,5,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,17,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,17,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,18,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,18,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,19,D5,D6,5.5,Branching corals,Lightest_num,5,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,19,D5,D6,5.5,Branching corals,Darkest_num,6,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,20,D4,D5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Cappuccino_2021-11-04,Cappuccino,RF,Cappuccino (RF),2021-11-04,Reef walking,20,D4,D5,4.5,Boulder corals,Darkest_num,5,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,1,B3,B4,3.5,Boulder corals,Lightest_num,3,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,1,B3,B4,3.5,Boulder corals,Darkest_num,4,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,2,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,2,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,3,E2,E4,3,Branching corals,Lightest_num,2,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,3,E2,E4,3,Branching corals,Darkest_num,4,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,4,E2,E5,3.5,Branching corals,Lightest_num,2,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,4,E2,E5,3.5,Branching corals,Darkest_num,5,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,5,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,5,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,6,E2,E4,3,Branching corals,Lightest_num,2,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,6,E2,E4,3,Branching corals,Darkest_num,4,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,7,E2,E3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,7,E2,E3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Cappuccino_2020-11-18,Cappuccino,RF,Cappuccino (RF),2020-11-18,Snorkeling,8,E2,E4,3,Branching corals,Lightest_num,2,not bleached
